,Air Power,Cadence,Form Power,Ground Time,Leg Spring Stiffness,Power,Vertical Oscillation
16653,2.0,81.0,106.0,298.0,13.25,326.0,6.75
16654,2.0,81.0,106.0,298.0,13.25,327.0,6.75
16655,2.0,81.0,106.0,296.0,13.25,331.0,6.75
16656,1.0,81.0,106.0,294.0,13.25,331.0,6.75
16657,1.0,81.0,106.0,294.0,13.25,336.0,7.0
16658,1.0,81.0,106.0,292.0,13.25,338.0,7.0
16659,0.0,81.0,106.0,294.0,13.0,338.0,7.125
16660,0.0,81.0,106.0,296.0,13.0,336.0,7.125
16661,0.0,80.0,106.0,298.0,12.875,339.0,7.25
16662,0.0,80.0,108.0,298.0,12.75,339.0,7.125
16663,0.0,81.0,108.0,298.0,12.625,339.0,7.125
16664,0.0,81.0,108.0,300.0,12.625,341.0,7.125
16665,0.0,81.0,108.0,302.0,12.5,340.0,6.875
16666,0.0,81.0,108.0,300.0,12.625,342.0,6.75
16667,0.0,82.0,107.0,300.0,12.75,344.0,6.75
16668,0.0,82.0,106.0,296.0,12.75,349.0,6.875
16669,0.0,82.0,106.0,294.0,12.875,350.0,6.875
16670,0.0,82.0,106.0,294.0,12.875,350.0,6.875
16671,0.0,82.0,106.0,294.0,12.75,349.0,6.75
16672,0.0,82.0,106.0,296.0,12.75,345.0,6.75
16673,0.0,82.0,106.0,298.0,12.75,343.0,6.75
16674,0.0,82.0,106.0,300.0,12.75,343.0,6.75
16675,0.0,81.0,106.0,302.0,12.75,339.0,6.75
16676,0.0,81.0,106.0,302.0,12.75,335.0,6.625
16677,0.0,81.0,105.0,302.0,12.875,333.0,6.625
16678,0.0,81.0,105.0,302.0,12.875,333.0,6.625
16679,0.0,81.0,104.0,302.0,13.0,330.0,6.5
16680,0.0,81.0,104.0,300.0,13.0,331.0,6.5
16681,0.0,81.0,104.0,300.0,13.0,333.0,6.5
16682,0.0,81.0,104.0,298.0,13.0,333.0,6.625
16683,0.0,81.0,104.0,300.0,12.75,333.0,6.5
16684,0.0,81.0,104.0,300.0,12.75,333.0,6.5
16685,0.0,81.0,104.0,300.0,12.75,332.0,6.75
16686,1.0,81.0,104.0,298.0,12.75,333.0,6.75
16687,1.0,81.0,104.0,298.0,12.875,333.0,6.75
16688,1.0,81.0,104.0,298.0,12.875,333.0,6.875
16689,1.0,81.0,104.0,298.0,12.875,333.0,6.875
16690,1.0,81.0,105.0,298.0,13.0,334.0,6.75
16691,1.0,81.0,105.0,296.0,13.125,335.0,6.75
16692,2.0,81.0,105.0,296.0,13.125,335.0,6.75
16693,1.0,82.0,106.0,292.0,13.25,339.0,6.625
16694,2.0,82.0,105.0,294.0,13.125,339.0,6.625
16695,2.0,82.0,105.0,294.0,13.125,340.0,6.625
16696,2.0,82.0,105.0,294.0,13.0,342.0,6.625
16697,2.0,82.0,105.0,294.0,13.0,342.0,6.625
16698,2.0,82.0,105.0,294.0,12.875,342.0,6.625
16699,2.0,82.0,105.0,296.0,12.875,345.0,6.75
16700,4.0,82.0,105.0,292.0,13.0,347.0,6.75
16701,4.0,82.0,105.0,286.0,13.0,354.0,6.75
16702,5.0,82.0,105.0,280.0,13.0,361.0,6.75
16703,5.0,82.0,105.0,280.0,13.375,365.0,7.0
16704,5.0,83.0,105.0,270.0,13.75,372.0,7.125
16705,5.0,83.0,105.0,270.0,13.75,372.0,7.125
16706,4.0,84.0,108.0,258.0,14.375,396.0,7.25
16707,4.0,84.0,108.0,258.0,14.375,396.0,7.25
16708,3.0,84.0,111.0,256.0,14.5,419.0,7.375
16709,2.0,84.0,112.0,258.0,14.5,422.0,7.25
16710,2.0,84.0,112.0,258.0,14.5,427.0,7.375
16711,2.0,84.0,113.0,258.0,14.375,433.0,7.375
16712,2.0,84.0,113.0,264.0,14.375,436.0,7.375
16713,2.0,84.0,113.0,266.0,14.375,438.0,7.375
16714,2.0,84.0,113.0,266.0,13.875,443.0,7.25
16715,2.0,83.0,113.0,266.0,13.75,441.0,7.25
16716,2.0,83.0,113.0,266.0,13.875,435.0,7.375
16717,3.0,83.0,113.0,264.0,13.875,428.0,7.375
16718,2.0,83.0,112.0,262.0,14.0,433.0,7.375
16719,2.0,83.0,112.0,264.0,13.625,422.0,7.375
16720,3.0,82.0,112.0,264.0,13.375,421.0,7.5
16721,3.0,82.0,113.0,270.0,13.375,418.0,7.375
16722,3.0,82.0,113.0,278.0,13.125,410.0,7.5
16723,3.0,81.0,113.0,280.0,12.875,407.0,7.375
16724,3.0,82.0,113.0,284.0,12.75,403.0,7.125
16725,3.0,82.0,113.0,286.0,12.75,396.0,7.125
16726,3.0,80.0,112.0,284.0,12.75,393.0,7.375
16727,4.0,81.0,112.0,282.0,12.875,391.0,7.375
16728,4.0,81.0,111.0,280.0,12.875,390.0,7.375
16729,3.0,81.0,111.0,278.0,12.875,388.0,7.5
16730,3.0,80.0,111.0,278.0,12.875,386.0,7.5
16731,3.0,80.0,111.0,278.0,12.875,384.0,7.5
16732,2.0,81.0,112.0,278.0,13.0,384.0,7.375
16733,2.0,81.0,112.0,278.0,13.125,382.0,7.375
16734,2.0,81.0,112.0,278.0,13.0,383.0,7.25
16735,2.0,81.0,112.0,278.0,12.875,381.0,7.25
16736,3.0,82.0,112.0,280.0,12.875,384.0,7.125
16737,3.0,82.0,111.0,280.0,12.875,385.0,7.125
16738,3.0,82.0,111.0,280.0,12.75,404.0,7.0
16739,3.0,82.0,111.0,280.0,12.75,404.0,7.0
16740,3.0,82.0,110.0,284.0,12.75,407.0,7.125
16741,3.0,81.0,110.0,286.0,12.75,401.0,7.25
16742,4.0,82.0,110.0,282.0,13.125,402.0,7.375
16743,4.0,82.0,110.0,282.0,13.25,404.0,7.375
16744,3.0,82.0,110.0,272.0,13.25,409.0,7.375
16745,3.0,82.0,111.0,266.0,13.875,418.0,7.625
16746,3.0,82.0,111.0,266.0,13.875,423.0,7.75
16747,3.0,82.0,111.0,266.0,13.875,423.0,7.75
16748,2.0,82.0,113.0,262.0,13.875,428.0,7.875
16749,2.0,82.0,113.0,268.0,13.875,428.0,7.875
16750,1.0,81.0,115.0,280.0,13.375,415.0,7.75
16751,1.0,80.0,115.0,280.0,13.0,415.0,8.125
16752,0.0,76.0,116.0,304.0,13.5,358.0,9.375
16753,0.0,76.0,116.0,320.0,13.5,329.0,9.375
16754,0.0,72.0,118.0,342.0,13.25,302.0,11.75
16755,0.0,72.0,118.0,364.0,13.25,273.0,11.75
16756,0.0,55.0,122.0,496.0,0.0,253.0,0.0
16757,0.0,55.0,122.0,616.0,0.0,232.0,0.0
16758,0.0,51.0,122.0,616.0,0.0,217.0,0.0
16759,0.0,51.0,40.0,1170.0,0.0,125.0,0.0
16760,0.0,51.0,40.0,1170.0,0.0,125.0,0.0
16761,0.0,51.0,40.0,1168.0,0.0,124.0,0.0
16762,0.0,51.0,40.0,1166.0,0.0,123.0,0.0
16763,0.0,52.0,40.0,1114.0,0.0,136.0,0.0
16764,0.0,52.0,40.0,1064.0,0.0,147.0,0.0
16765,0.0,53.0,40.0,1010.0,0.0,160.0,0.0
16766,0.0,69.0,48.0,1010.0,0.0,188.0,0.0
16767,1.0,74.0,50.0,828.0,0.0,212.0,0.0
16768,1.0,74.0,50.0,828.0,0.0,232.0,0.0
16769,1.0,74.0,50.0,588.0,0.0,250.0,0.0
16770,1.0,75.0,55.0,588.0,4.75,257.0,11.5
16771,1.0,75.0,56.0,438.0,6.625,262.0,8.75
16772,1.0,76.0,56.0,368.0,9.375,264.0,6.375
16773,1.0,76.0,58.0,300.0,13.875,267.0,5.875
16774,1.0,76.0,64.0,302.0,13.75,274.0,8.25
16775,1.0,76.0,66.0,302.0,13.875,275.0,8.125
16776,1.0,76.0,66.0,300.0,13.875,291.0,8.125
16777,1.0,76.0,66.0,298.0,13.875,322.0,8.125
16778,1.0,76.0,66.0,296.0,13.875,322.0,8.125
16779,2.0,78.0,114.0,296.0,14.375,328.0,7.75
16780,2.0,78.0,113.0,296.0,14.25,328.0,7.625
16781,2.0,79.0,113.0,296.0,14.125,327.0,7.75
16782,2.0,78.0,112.0,300.0,13.875,325.0,7.75
16783,3.0,78.0,112.0,302.0,13.875,325.0,7.75
16784,3.0,78.0,112.0,302.0,13.875,325.0,7.75
16785,3.0,77.0,112.0,302.0,13.5,320.0,7.875
16786,3.0,77.0,112.0,302.0,13.75,321.0,8.0
16787,6.0,77.0,112.0,306.0,13.75,321.0,8.0
16788,5.0,77.0,112.0,304.0,13.75,321.0,7.875
16789,5.0,77.0,112.0,304.0,13.75,320.0,7.875
16790,4.0,79.0,112.0,302.0,14.0,317.0,7.75
16791,3.0,79.0,112.0,300.0,14.25,314.0,7.75
16792,2.0,79.0,111.0,302.0,14.125,309.0,7.625
16793,2.0,78.0,111.0,302.0,14.0,305.0,7.625
16794,2.0,79.0,111.0,306.0,14.375,301.0,7.5
16795,1.0,79.0,111.0,302.0,14.625,299.0,7.375
16796,1.0,79.0,110.0,304.0,14.625,296.0,7.375
16797,0.0,79.0,110.0,304.0,14.625,295.0,7.25
16798,0.0,79.0,109.0,306.0,14.625,294.0,7.25
16799,0.0,79.0,109.0,306.0,14.75,293.0,7.0
16800,0.0,79.0,109.0,306.0,14.75,293.0,7.0
16801,0.0,79.0,109.0,306.0,14.75,293.0,7.0
16802,0.0,79.0,109.0,310.0,14.75,291.0,7.0
16803,0.0,79.0,106.0,310.0,14.375,289.0,7.0
16804,0.0,79.0,106.0,312.0,14.125,291.0,6.875
16805,0.0,79.0,106.0,314.0,14.125,290.0,6.875
16806,0.0,79.0,106.0,310.0,14.125,293.0,7.0
16807,0.0,79.0,106.0,308.0,14.0,298.0,7.0
16808,0.0,79.0,106.0,308.0,13.875,296.0,7.0
16809,1.0,79.0,106.0,308.0,13.875,293.0,7.0
16810,1.0,79.0,106.0,306.0,13.875,294.0,7.125
16811,1.0,79.0,106.0,306.0,13.875,294.0,7.25
16812,1.0,79.0,106.0,306.0,14.0,292.0,7.375
16813,1.0,79.0,107.0,310.0,13.875,292.0,7.25
16814,1.0,79.0,107.0,310.0,13.875,289.0,7.125
16815,1.0,78.0,107.0,314.0,13.875,288.0,7.125
16816,1.0,79.0,107.0,314.0,13.875,289.0,7.0
16817,1.0,79.0,107.0,314.0,13.875,295.0,6.875
16818,1.0,79.0,107.0,314.0,14.0,297.0,6.875
16819,1.0,79.0,106.0,314.0,13.75,296.0,6.75
16820,1.0,79.0,106.0,314.0,13.75,296.0,6.875
16821,1.0,79.0,105.0,312.0,13.875,295.0,7.0
16822,1.0,79.0,105.0,312.0,13.875,294.0,7.0
16823,1.0,79.0,105.0,312.0,13.875,294.0,6.875
16824,1.0,79.0,105.0,314.0,13.75,295.0,6.875
16825,2.0,79.0,105.0,314.0,13.75,295.0,6.875
16826,2.0,79.0,105.0,314.0,13.875,297.0,7.0
16827,2.0,80.0,105.0,308.0,14.125,298.0,6.875
16828,2.0,80.0,105.0,306.0,14.125,299.0,6.875
16829,2.0,80.0,105.0,304.0,14.25,301.0,6.875
16830,1.0,80.0,105.0,304.0,14.25,301.0,7.0
16831,1.0,80.0,105.0,302.0,14.375,298.0,7.125
16832,1.0,79.0,105.0,302.0,14.5,295.0,7.0
16833,1.0,79.0,106.0,312.0,14.0,288.0,6.875
16834,1.0,79.0,106.0,312.0,14.0,288.0,7.0
16835,1.0,79.0,106.0,312.0,14.0,283.0,7.0
16836,1.0,79.0,106.0,312.0,14.125,283.0,7.0
16837,1.0,79.0,106.0,314.0,13.875,284.0,6.875
16838,0.0,79.0,106.0,314.0,13.875,287.0,6.875
16839,0.0,78.0,106.0,314.0,13.75,286.0,7.125
16840,0.0,78.0,106.0,312.0,13.875,289.0,7.125
16841,0.0,78.0,106.0,312.0,13.875,289.0,7.125
16842,0.0,79.0,106.0,312.0,13.625,292.0,7.125
16843,1.0,79.0,106.0,312.0,13.625,296.0,7.125
16844,1.0,80.0,106.0,308.0,13.75,299.0,7.125
16845,1.0,79.0,106.0,308.0,13.875,300.0,7.125
16846,2.0,80.0,106.0,306.0,13.875,302.0,7.125
16847,2.0,80.0,107.0,304.0,14.0,306.0,7.125
16848,2.0,80.0,107.0,302.0,13.875,310.0,7.0
16849,1.0,80.0,107.0,304.0,13.75,313.0,7.125
16850,2.0,80.0,107.0,302.0,13.875,312.0,7.125
16851,2.0,80.0,107.0,302.0,13.875,313.0,7.25
16852,2.0,79.0,107.0,304.0,13.75,313.0,7.25
16853,1.0,79.0,107.0,302.0,13.75,314.0,7.25
16854,1.0,79.0,108.0,304.0,13.75,312.0,7.25
16855,1.0,79.0,108.0,304.0,13.875,311.0,7.375
16856,1.0,79.0,108.0,302.0,14.0,309.0,7.25
16857,1.0,79.0,108.0,302.0,14.0,310.0,7.375
16858,1.0,80.0,108.0,302.0,14.125,309.0,7.375
16859,1.0,80.0,108.0,300.0,14.125,308.0,7.375
16860,1.0,80.0,109.0,300.0,14.375,304.0,7.375
16861,1.0,80.0,109.0,302.0,14.25,304.0,7.375
16862,1.0,79.0,109.0,300.0,14.25,305.0,7.375
16863,1.0,80.0,109.0,298.0,14.375,306.0,7.375
16864,1.0,79.0,109.0,298.0,14.375,304.0,7.375
16865,2.0,79.0,109.0,302.0,14.125,306.0,7.375
16866,2.0,79.0,109.0,302.0,14.0,307.0,7.375
16867,2.0,79.0,109.0,300.0,14.0,309.0,7.375
16868,2.0,80.0,110.0,296.0,14.0,310.0,7.25
16869,2.0,80.0,110.0,300.0,14.0,308.0,7.25
16870,3.0,79.0,109.0,300.0,13.75,306.0,7.5
16871,3.0,79.0,109.0,300.0,13.75,307.0,7.5
16872,4.0,79.0,109.0,298.0,13.75,310.0,7.375
16873,4.0,79.0,109.0,300.0,13.75,310.0,7.5
16874,5.0,79.0,109.0,300.0,13.875,308.0,7.375
16875,4.0,79.0,109.0,302.0,13.875,305.0,7.375
16876,4.0,79.0,109.0,302.0,14.125,304.0,7.25
16877,3.0,79.0,109.0,300.0,14.125,305.0,7.25
16878,2.0,79.0,109.0,300.0,14.0,305.0,7.25
16879,2.0,79.0,109.0,298.0,14.125,304.0,7.5
16880,2.0,79.0,109.0,296.0,14.125,305.0,7.375
16881,2.0,79.0,109.0,296.0,14.125,308.0,7.375
16882,2.0,79.0,109.0,294.0,14.125,308.0,7.5
16883,2.0,79.0,109.0,294.0,14.25,308.0,7.5
16884,2.0,79.0,109.0,292.0,14.25,310.0,7.5
16885,2.0,79.0,110.0,292.0,14.375,310.0,7.375
16886,2.0,80.0,110.0,294.0,14.25,310.0,7.25
16887,1.0,80.0,110.0,292.0,14.25,314.0,7.125
16888,1.0,80.0,110.0,292.0,14.25,314.0,7.375
16889,2.0,80.0,110.0,290.0,14.0,318.0,7.375
16890,2.0,80.0,110.0,290.0,13.625,322.0,7.5
16891,2.0,80.0,110.0,290.0,13.5,327.0,7.375
16892,3.0,80.0,110.0,290.0,13.25,329.0,7.625
16893,2.0,79.0,110.0,288.0,13.375,332.0,7.75
16894,2.0,79.0,111.0,288.0,13.375,331.0,7.875
16895,2.0,79.0,111.0,288.0,13.5,330.0,7.75
16896,2.0,78.0,112.0,290.0,13.375,328.0,7.875
16897,2.0,78.0,112.0,292.0,13.375,323.0,7.875
16898,2.0,78.0,113.0,296.0,13.625,317.0,7.875
16899,2.0,78.0,113.0,296.0,13.875,313.0,7.625
16900,2.0,78.0,113.0,298.0,14.0,309.0,7.5
16901,2.0,79.0,113.0,298.0,13.875,308.0,7.375
16902,2.0,79.0,113.0,298.0,13.875,313.0,7.375
16903,2.0,79.0,113.0,298.0,13.875,316.0,7.25
16904,3.0,79.0,110.0,294.0,13.875,318.0,7.25
16905,3.0,79.0,110.0,292.0,13.875,321.0,7.25
16906,3.0,80.0,109.0,290.0,13.75,323.0,7.25
16907,3.0,80.0,109.0,292.0,13.5,324.0,7.375
16908,3.0,80.0,109.0,294.0,13.5,324.0,7.375
16909,2.0,79.0,109.0,296.0,13.5,325.0,7.5
16910,2.0,78.0,110.0,296.0,13.5,321.0,7.5
16911,2.0,78.0,110.0,296.0,13.75,317.0,7.5
16912,2.0,78.0,110.0,296.0,13.75,317.0,7.5
16913,3.0,79.0,110.0,294.0,13.75,320.0,7.5
16914,3.0,79.0,111.0,292.0,13.875,322.0,7.375
16915,3.0,79.0,111.0,292.0,13.875,325.0,7.375
16916,3.0,80.0,110.0,292.0,13.75,323.0,7.25
16917,3.0,80.0,110.0,292.0,13.625,324.0,7.125
16918,2.0,80.0,110.0,292.0,13.625,324.0,7.125
16919,2.0,80.0,109.0,292.0,13.5,322.0,7.25
16920,4.0,80.0,109.0,294.0,13.375,321.0,7.25
16921,4.0,80.0,109.0,292.0,13.75,319.0,7.375
16922,4.0,80.0,109.0,292.0,13.875,317.0,7.375
16923,3.0,80.0,109.0,290.0,14.0,319.0,7.375
16924,3.0,80.0,110.0,292.0,13.875,316.0,7.5
16925,3.0,80.0,110.0,292.0,14.125,314.0,7.375
16926,3.0,80.0,110.0,292.0,14.0,315.0,7.375
16927,3.0,80.0,110.0,290.0,14.25,315.0,7.25
16928,2.0,80.0,110.0,290.0,14.125,319.0,7.125
16929,2.0,80.0,110.0,290.0,13.875,318.0,7.125
16930,2.0,80.0,110.0,290.0,13.875,319.0,7.125
16931,2.0,80.0,109.0,290.0,13.875,320.0,7.25
16932,1.0,80.0,109.0,290.0,14.0,321.0,7.375
16933,1.0,79.0,109.0,292.0,14.0,318.0,7.5
16934,1.0,79.0,109.0,292.0,14.0,318.0,7.5
16935,1.0,79.0,109.0,294.0,14.125,315.0,7.5
16936,1.0,79.0,110.0,296.0,14.0,314.0,7.375
16937,1.0,79.0,110.0,298.0,14.0,311.0,7.25
16938,1.0,79.0,110.0,298.0,14.0,308.0,7.25
16939,1.0,79.0,110.0,300.0,13.875,307.0,7.125
16940,1.0,79.0,110.0,302.0,13.75,307.0,7.125
16941,1.0,79.0,109.0,304.0,13.5,307.0,7.0
16942,1.0,79.0,108.0,304.0,13.375,305.0,7.0
16943,1.0,79.0,107.0,304.0,13.375,305.0,7.125
16944,2.0,79.0,107.0,304.0,13.5,303.0,7.25
16945,1.0,79.0,107.0,304.0,13.625,304.0,7.25
16946,2.0,79.0,107.0,304.0,13.5,303.0,7.125
16947,2.0,79.0,107.0,306.0,13.375,306.0,7.125
16948,1.0,79.0,107.0,306.0,13.5,306.0,7.125
16949,1.0,79.0,107.0,306.0,13.625,306.0,7.125
16950,1.0,79.0,107.0,306.0,13.5,307.0,7.125
16951,1.0,79.0,107.0,308.0,13.5,308.0,7.125
16952,1.0,79.0,107.0,306.0,13.5,316.0,7.125
16953,1.0,79.0,107.0,308.0,13.375,314.0,7.125
16954,1.0,79.0,107.0,310.0,13.375,312.0,7.125
16955,1.0,79.0,107.0,310.0,13.5,314.0,7.125
16956,1.0,79.0,107.0,310.0,13.5,315.0,7.125
16957,1.0,79.0,107.0,304.0,13.5,323.0,7.25
16958,1.0,79.0,107.0,304.0,13.5,326.0,7.25
16959,1.0,79.0,107.0,304.0,13.5,327.0,7.5
16960,2.0,79.0,107.0,296.0,13.5,324.0,7.5
16961,2.0,79.0,109.0,298.0,13.75,318.0,7.875
16962,2.0,79.0,109.0,298.0,13.875,311.0,8.0
16963,2.0,77.0,110.0,302.0,13.5,307.0,7.75
16964,2.0,77.0,110.0,302.0,13.5,307.0,7.75
16965,3.0,78.0,112.0,312.0,13.625,300.0,7.75
16966,4.0,78.0,112.0,314.0,13.375,305.0,7.375
16967,3.0,78.0,112.0,318.0,13.375,304.0,7.375
16968,3.0,78.0,112.0,314.0,13.375,306.0,7.375
16969,3.0,78.0,110.0,318.0,13.0,307.0,6.875
16970,2.0,78.0,108.0,316.0,13.25,304.0,7.0
16971,2.0,79.0,106.0,314.0,13.25,304.0,7.0
16972,2.0,79.0,106.0,314.0,13.25,305.0,7.0
16973,2.0,79.0,106.0,314.0,13.25,302.0,7.125
16974,2.0,78.0,106.0,312.0,13.5,300.0,7.125
16975,2.0,79.0,105.0,310.0,13.5,301.0,7.125
16976,3.0,79.0,106.0,308.0,13.625,302.0,7.125
16977,3.0,80.0,106.0,310.0,13.375,309.0,7.125
16978,3.0,79.0,106.0,310.0,13.375,312.0,7.125
16979,3.0,79.0,106.0,310.0,13.375,314.0,7.125
16980,3.0,79.0,107.0,308.0,13.625,314.0,7.25
16981,2.0,79.0,107.0,308.0,13.625,313.0,7.125
16982,2.0,79.0,107.0,310.0,13.5,309.0,7.25
16983,1.0,79.0,107.0,306.0,13.5,311.0,7.25
16984,1.0,79.0,108.0,306.0,13.75,310.0,7.375
16985,1.0,79.0,108.0,306.0,13.875,309.0,7.5
16986,1.0,78.0,108.0,302.0,13.75,307.0,7.5
16987,1.0,78.0,108.0,304.0,13.5,306.0,7.375
16988,1.0,79.0,109.0,306.0,13.5,307.0,7.375
16989,1.0,79.0,109.0,308.0,13.375,308.0,7.25
16990,1.0,79.0,109.0,310.0,13.375,305.0,7.25
16991,1.0,78.0,109.0,314.0,13.5,301.0,7.125
16992,1.0,78.0,108.0,314.0,13.5,297.0,7.0
16993,1.0,78.0,108.0,316.0,13.5,295.0,6.875
16994,1.0,78.0,107.0,318.0,13.375,299.0,7.0
16995,1.0,78.0,106.0,316.0,13.5,302.0,7.0
16996,1.0,78.0,105.0,316.0,13.5,303.0,7.125
16997,0.0,78.0,106.0,316.0,13.5,303.0,7.125
16998,1.0,78.0,106.0,316.0,13.5,304.0,7.125
16999,1.0,78.0,105.0,312.0,13.5,304.0,7.125
17000,1.0,78.0,106.0,310.0,13.375,307.0,7.125
17001,1.0,79.0,106.0,310.0,13.375,308.0,7.25
17002,3.0,79.0,106.0,304.0,13.375,305.0,7.25
17003,3.0,79.0,106.0,302.0,13.5,306.0,7.25
17004,3.0,79.0,107.0,302.0,13.5,307.0,7.25
17005,3.0,79.0,108.0,302.0,13.375,311.0,7.25
17006,2.0,79.0,108.0,304.0,13.5,309.0,7.25
17007,2.0,79.0,108.0,306.0,13.5,307.0,7.25
17008,1.0,79.0,108.0,310.0,13.5,305.0,7.25
17009,1.0,79.0,108.0,310.0,13.5,305.0,7.25
17010,2.0,79.0,108.0,314.0,13.375,302.0,7.0
17011,2.0,78.0,108.0,314.0,13.25,305.0,7.0
17012,2.0,78.0,107.0,316.0,13.125,307.0,7.0
17013,3.0,78.0,106.0,318.0,13.0,307.0,7.0
17014,3.0,78.0,106.0,318.0,13.0,307.0,7.0
17015,4.0,78.0,106.0,316.0,13.0,313.0,6.75
17016,4.0,78.0,105.0,316.0,12.875,318.0,6.75
17017,4.0,78.0,105.0,316.0,12.875,319.0,6.75
17018,4.0,78.0,105.0,318.0,12.875,314.0,6.75
17019,4.0,78.0,104.0,318.0,12.875,311.0,6.75
17020,4.0,78.0,104.0,318.0,13.0,309.0,6.875
17021,3.0,78.0,104.0,320.0,13.0,304.0,6.875
17022,2.0,78.0,104.0,318.0,13.375,303.0,7.0
17023,2.0,78.0,103.0,318.0,13.375,299.0,7.125
17024,2.0,78.0,105.0,318.0,13.625,299.0,7.125
17025,1.0,78.0,105.0,318.0,13.625,296.0,7.125
17026,1.0,78.0,105.0,318.0,13.75,297.0,7.0
17027,1.0,78.0,105.0,316.0,13.75,298.0,7.0
17028,0.0,78.0,106.0,314.0,13.625,304.0,6.75
17029,0.0,78.0,105.0,314.0,13.5,299.0,6.75
17030,0.0,78.0,105.0,320.0,13.5,298.0,6.875
17031,0.0,78.0,105.0,324.0,13.25,299.0,6.75
17032,0.0,78.0,105.0,326.0,13.25,298.0,6.75
17033,0.0,78.0,104.0,326.0,13.0,299.0,6.75
17034,0.0,78.0,104.0,326.0,13.0,299.0,6.75
17035,0.0,78.0,103.0,326.0,13.0,291.0,6.875
17036,0.0,78.0,103.0,334.0,13.0,287.0,6.875
17037,0.0,77.0,103.0,334.0,13.375,283.0,7.125
17038,0.0,76.0,103.0,336.0,13.625,275.0,7.5
17039,0.0,75.0,103.0,336.0,14.125,264.0,8.5
17040,0.0,72.0,104.0,348.0,14.125,245.0,8.5
17041,0.0,69.0,104.0,356.0,14.125,226.0,12.125
17042,0.0,55.0,107.0,356.0,0.0,214.0,12.125
17056,2.0,76.0,51.0,888.0,0.0,169.0,0.0
17057,3.0,76.0,51.0,804.0,0.0,184.0,0.0
17058,5.0,76.0,51.0,718.0,0.0,201.0,0.0
17059,5.0,76.0,51.0,718.0,4.0,221.0,0.0
17060,9.0,76.0,51.0,548.0,4.0,241.0,0.0
17061,9.0,77.0,56.0,464.0,6.625,256.0,7.25
17062,8.0,78.0,56.0,378.0,9.25,270.0,5.5
17063,6.0,78.0,58.0,298.0,14.0,281.0,7.75
17064,6.0,78.0,63.0,298.0,13.875,283.0,7.75
17065,5.0,78.0,64.0,300.0,13.75,284.0,7.5
17066,4.0,79.0,77.0,302.0,13.5,295.0,7.5
17067,4.0,79.0,77.0,302.0,13.5,295.0,7.5
17068,3.0,79.0,107.0,302.0,13.5,321.0,7.5
17069,2.0,79.0,107.0,302.0,13.5,323.0,7.5
17070,2.0,79.0,107.0,302.0,13.5,323.0,7.5
17071,1.0,79.0,110.0,298.0,13.625,326.0,7.5
17072,1.0,78.0,110.0,296.0,13.75,324.0,7.625
17073,1.0,78.0,110.0,296.0,13.875,318.0,7.625
17074,0.0,78.0,110.0,296.0,13.875,313.0,7.625
17075,1.0,79.0,111.0,294.0,13.875,314.0,7.5
17076,1.0,79.0,111.0,294.0,13.875,314.0,7.5
17077,1.0,79.0,111.0,296.0,13.875,312.0,7.625
17078,1.0,78.0,111.0,298.0,13.875,309.0,7.625
17079,1.0,78.0,111.0,300.0,13.75,306.0,7.625
17080,1.0,78.0,111.0,300.0,13.75,304.0,7.625
17081,2.0,78.0,111.0,302.0,13.625,304.0,7.75
17082,2.0,78.0,111.0,302.0,13.625,303.0,7.625
17083,2.0,78.0,111.0,302.0,13.75,302.0,7.5
17084,2.0,78.0,111.0,300.0,13.75,305.0,7.5
17085,1.0,79.0,111.0,298.0,13.625,306.0,7.5
17086,1.0,79.0,111.0,298.0,13.75,308.0,7.5
17087,1.0,80.0,111.0,292.0,13.875,310.0,7.5
17088,1.0,80.0,111.0,292.0,13.875,312.0,7.5
17089,2.0,80.0,111.0,290.0,13.875,313.0,7.625
17090,2.0,80.0,111.0,288.0,14.0,314.0,7.625
17091,2.0,80.0,111.0,288.0,14.0,315.0,7.625
17092,3.0,79.0,111.0,286.0,14.0,316.0,7.625
17093,3.0,80.0,112.0,286.0,13.75,325.0,7.625
17094,3.0,80.0,112.0,284.0,13.625,329.0,7.625
17095,4.0,80.0,112.0,282.0,13.625,333.0,7.625
17096,5.0,80.0,112.0,280.0,13.625,338.0,7.625
17097,5.0,80.0,113.0,278.0,13.375,345.0,7.625
17098,6.0,80.0,113.0,278.0,13.375,347.0,7.625
17099,6.0,80.0,113.0,276.0,13.5,347.0,7.75
17100,6.0,80.0,113.0,276.0,13.5,345.0,7.75
17101,6.0,79.0,113.0,276.0,13.5,341.0,7.875
17102,6.0,79.0,114.0,276.0,13.5,337.0,8.0
17103,4.0,79.0,115.0,288.0,13.25,333.0,8.0
17104,4.0,79.0,115.0,288.0,13.25,326.0,8.0
17105,4.0,78.0,115.0,292.0,13.125,321.0,7.875
17106,3.0,78.0,115.0,298.0,13.125,319.0,7.75
17107,2.0,78.0,115.0,300.0,13.0,317.0,7.75
17108,2.0,78.0,114.0,302.0,13.0,308.0,7.75
17109,2.0,78.0,113.0,302.0,12.875,304.0,7.625
17110,2.0,78.0,112.0,304.0,12.75,299.0,7.625
17111,2.0,78.0,112.0,302.0,12.75,299.0,7.625
17112,2.0,78.0,112.0,302.0,12.75,301.0,7.625
17113,2.0,78.0,112.0,302.0,12.75,298.0,7.625
17114,2.0,78.0,111.0,302.0,12.75,296.0,7.875
